"age","id","Language","vowel","step","accuracy","RT","target","response"
21.5,"60Italian","Italian","[y]",0,1,753.9,"same","same"
21.5,"60Italian","Italian","[u]",4,1,713.2,"different","different"
21.5,"60Italian","Italian","[ʉ]",0,1,459,"same","same"
21.5,"60Italian","Italian","[ʉ]",3,1,600.6,"different","different"
21.5,"60Italian","Italian","[u]",5,1,513.1,"different","different"
21.5,"60Italian","Italian","[y]",1,1,769.7,"different","different"
21.5,"60Italian","Italian","[ʉ]",1,0,571.5,"different","same"
21.5,"60Italian","Italian","[ʉ]",5,1,568.9,"different","different"
21.5,"60Italian","Italian","[u]",2,0,496.8,"different","same"
21.5,"60Italian","Italian","[y]",7,1,523.8,"different","different"
21.5,"60Italian","Italian","[ʉ]",6,1,561,"different","different"
21.5,"60Italian","Italian","[u]",3,1,507.1,"different","different"
21.5,"60Italian","Italian","[y]",8,1,628.9,"different","different"
21.5,"60Italian","Italian","[ʉ]",2,1,539.3,"different","different"
21.5,"60Italian","Italian","[y]",3,1,497.6,"different","different"
21.5,"60Italian","Italian","[u]",0,1,429.4,"same","same"
21.5,"60Italian","Italian","[ʉ]",4,1,543.4,"different","different"
21.5,"60Italian","Italian","[i]",0,1,390.6,"same","same"
35.5,"74Italian","Italian","[u]",8,1,550.2,"different","different"
35.5,"74Italian","Italian","[i]",0,1,445,"same","same"
35.5,"74Italian","Italian","[ʉ]",6,1,542.8,"different","different"
35.5,"74Italian","Italian","[y]",0,1,767.5,"same","same"
35.5,"74Italian","Italian","[u]",0,1,590.9,"same","same"
35.5,"74Italian","Italian","[y]",4,1,495.5,"different","different"
35.5,"74Italian","Italian","[u]",7,1,516.7,"different","different"
35.5,"74Italian","Italian","[y]",6,1,541.6,"different","different"
35.5,"74Italian","Italian","[y]",3,1,417.9,"different","different"
35.5,"74Italian","Italian","[ʉ]",4,1,431.4,"different","different"
35.5,"74Italian","Italian","[ʉ]",5,1,502.7,"different","different"
35.5,"74Italian","Italian","[u]",3,1,445.6,"different","different"
35.5,"74Italian","Italian","[u]",4,1,1078.5,"different","different"
35.5,"74Italian","Italian","[u]",1,0,323.2,"different","same"
35.5,"74Italian","Italian","[u]",0,1,395.4,"same","same"
35.5,"74Italian","Italian","[u]",6,1,492.2,"different","different"
35.5,"74Italian","Italian","[y]",7,1,477.9,"different","different"
35.5,"74Italian","Italian","[y]",2,0,337.9,"different","same"
35.5,"74Italian","Italian","[u]",2,0,257.1,"different","same"
35.5,"74Italian","Italian","[y]",8,1,284,"different","different"
35.5,"74Italian","Italian","[ʉ]",1,0,430.8,"different","same"
35.5,"74Italian","Italian","[y]",0,1,567.3,"same","same"
35.5,"74Italian","Italian","[ʉ]",3,0,443.1,"different","same"
35.5,"74Italian","Italian","[ʉ]",2,0,493,"different","same"
35.5,"74Italian","Italian","[u]",5,1,561.2,"different","different"
35.5,"74Italian","Italian","[y]",5,1,519.2,"different","different"
35.5,"74Italian","Italian","[i]",0,1,432,"same","same"
35.5,"74Italian","Italian","[ʉ]",0,1,478.7,"same","same"
35.5,"74Italian","Italian","[y]",1,0,498.1,"different","same"
35.5,"74Italian","Italian","[ʉ]",0,1,419.7,"same","same"
35.5,"88Italian","Italian","[y]",5,1,942,"different","different"
35.5,"88Italian","Italian","[u]",2,0,793,"different","same"
35.5,"88Italian","Italian","[y]",0,1,569,"same","same"
35.5,"88Italian","Italian","[u]",7,1,958,"different","different"
35.5,"88Italian","Italian","[y]",8,1,706,"different","different"
35.5,"88Italian","Italian","[y]",0,1,713,"same","same"
35.5,"88Italian","Italian","[y]",4,1,748,"different","different"
35.5,"88Italian","Italian","[u]",1,0,665,"different","same"
35.5,"88Italian","Italian","[y]",7,1,1102,"different","different"
35.5,"88Italian","Italian","[ʉ]",4,1,1151,"different","different"
35.5,"88Italian","Italian","[ʉ]",5,1,814,"different","different"
35.5,"88Italian","Italian","[ʉ]",1,0,692,"different","same"
35.5,"88Italian","Italian","[u]",6,1,837,"different","different"
35.5,"88Italian","Italian","[y]",2,0,1162,"different","same"
35.5,"88Italian","Italian","[i]",0,1,532,"same","same"
35.5,"88Italian","Italian","[u]",3,1,709,"different","different"
35.5,"88Italian","Italian","[u]",5,1,661,"different","different"
35.5,"88Italian","Italian","[u]",0,1,996,"same","same"
35.5,"88Italian","Italian","[u]",8,1,1201,"different","different"
35.5,"88Italian","Italian","[ʉ]",2,0,786,"different","same"
35.5,"88Italian","Italian","[i]",0,1,594,"same","same"
35.5,"88Italian","Italian","[ʉ]",0,1,1121,"same","same"
35.5,"88Italian","Italian","[u]",4,1,645,"different","different"
35.5,"88Italian","Italian","[u]",0,1,669,"same","same"
35.5,"88Italian","Italian","[y]",1,0,779,"different","same"
35.5,"88Italian","Italian","[ʉ]",0,1,618,"same","same"
35.5,"88Italian","Italian","[ʉ]",3,0,531,"different","same"
35.5,"88Italian","Italian","[ʉ]",6,1,878,"different","different"
35.5,"88Italian","Italian","[y]",6,1,590,"different","different"
35.5,"88Italian","Italian","[y]",3,1,923,"different","different"
35.5,"72Italian","Italian","[ʉ]",0,1,696,"same","same"
35.5,"72Italian","Italian","[u]",6,1,713.2,"different","different"
35.5,"72Italian","Italian","[y]",1,0,819,"different","same"
35.5,"72Italian","Italian","[u]",0,1,743.8,"same","same"
35.5,"72Italian","Italian","[ʉ]",3,1,548.3,"different","different"
35.5,"72Italian","Italian","[y]",0,1,562.1,"same","same"
35.5,"72Italian","Italian","[ʉ]",4,0,660,"different","same"
35.5,"72Italian","Italian","[u]",2,1,648.4,"different","different"
35.5,"72Italian","Italian","[y]",3,0,572,"different","same"
35.5,"72Italian","Italian","[y]",8,1,703.9,"different","different"
35.5,"72Italian","Italian","[u]",5,1,602.4,"different","different"
35.5,"72Italian","Italian","[u]",3,0,176.4,"different","same"
35.5,"72Italian","Italian","[y]",2,0,496.8,"different","same"
35.5,"72Italian","Italian","[u]",0,1,436.6,"same","same"
35.5,"72Italian","Italian","[y]",5,0,488.6,"different","same"
35.5,"72Italian","Italian","[ʉ]",1,0,497,"different","same"
35.5,"72Italian","Italian","[y]",4,1,411.3,"different","different"
35.5,"72Italian","Italian","[ʉ]",2,0,513,"different","same"
35.5,"72Italian","Italian","[u]",7,1,792.7,"different","different"
35.5,"72Italian","Italian","[ʉ]",5,1,823.7,"different","different"
35.5,"72Italian","Italian","[ʉ]",0,1,536.3,"same","same"
35.5,"72Italian","Italian","[y]",7,1,664.7,"different","different"
35.5,"72Italian","Italian","[ʉ]",6,1,634.8,"different","different"
35.5,"72Italian","Italian","[u]",8,1,871.4,"different","different"
35.5,"72Italian","Italian","[i]",0,1,539.3,"same","same"
35.5,"72Italian","Italian","[i]",0,1,534.6,"same","same"
35.5,"72Italian","Italian","[y]",0,1,571.3,"same","same"
35.5,"72Italian","Italian","[u]",4,1,696,"different","different"
35.5,"72Italian","Italian","[y]",6,1,786.9,"different","different"
35.5,"72Italian","Italian","[u]",1,0,500.8,"different","same"
21.5,"66Italian","Italian","[ʉ]",6,1,639.9,"different","different"
21.5,"66Italian","Italian","[u]",5,1,631.9,"different","different"
21.5,"66Italian","Italian","[y]",0,1,730.6,"same","same"
21.5,"66Italian","Italian","[u]",1,0,450.9,"different","same"
21.5,"66Italian","Italian","[y]",7,1,1243.3,"different","different"
21.5,"66Italian","Italian","[y]",8,1,644.7,"different","different"
21.5,"66Italian","Italian","[u]",2,1,476.2,"different","different"
21.5,"66Italian","Italian","[y]",3,0,651.3,"different","same"
21.5,"66Italian","Italian","[ʉ]",5,1,845.6,"different","different"
21.5,"66Italian","Italian","[i]",0,1,225.4,"same","same"
21.5,"66Italian","Italian","[u]",0,1,480.7,"same","same"
21.5,"66Italian","Italian","[y]",1,0,503.3,"different","same"
21.5,"66Italian","Italian","[ʉ]",0,1,409.4,"same","same"
21.5,"66Italian","Italian","[u]",0,1,451.4,"same","same"
21.5,"66Italian","Italian","[u]",8,1,567.1,"different","different"
21.5,"66Italian","Italian","[ʉ]",4,1,562.6,"different","different"
21.5,"66Italian","Italian","[ʉ]",0,1,573.4,"same","same"
21.5,"66Italian","Italian","[u]",7,1,470.9,"different","different"
21.5,"66Italian","Italian","[y]",6,1,499.5,"different","different"
21.5,"66Italian","Italian","[y]",0,1,471.9,"same","same"
21.5,"66Italian","Italian","[u]",3,1,471.3,"different","different"
21.5,"66Italian","Italian","[y]",2,0,533.8,"different","same"
21.5,"66Italian","Italian","[i]",0,1,459.5,"same","same"
21.5,"66Italian","Italian","[y]",4,1,496,"different","different"
21.5,"66Italian","Italian","[u]",4,1,561.7,"different","different"
21.5,"66Italian","Italian","[ʉ]",2,0,475,"different","same"
21.5,"66Italian","Italian","[ʉ]",3,0,705.2,"different","same"
21.5,"66Italian","Italian","[y]",5,1,524.4,"different","different"
21.5,"66Italian","Italian","[u]",6,1,514.8,"different","different"
21.5,"66Italian","Italian","[ʉ]",1,0,241.4,"different","same"
21.5,"58Italian","Italian","[y]",0,1,505.3,"same","same"
21.5,"58Italian","Italian","[u]",1,0,587.3,"different","same"
21.5,"58Italian","Italian","[ʉ]",0,1,396.6,"same","same"
21.5,"58Italian","Italian","[y]",8,1,592.7,"different","different"
21.5,"58Italian","Italian","[y]",1,0,462.2,"different","same"
21.5,"58Italian","Italian","[y]",3,1,532.2,"different","different"
21.5,"58Italian","Italian","[u]",3,1,490.6,"different","different"
21.5,"58Italian","Italian","[u]",6,1,714.4,"different","different"
21.5,"58Italian","Italian","[ʉ]",2,0,488,"different","same"
21.5,"58Italian","Italian","[i]",0,1,458.1,"same","same"
21.5,"58Italian","Italian","[ʉ]",3,1,655.8,"different","different"
21.5,"58Italian","Italian","[u]",5,1,564.7,"different","different"
21.5,"58Italian","Italian","[i]",0,1,428.8,"same","same"
21.5,"58Italian","Italian","[u]",4,1,579,"different","different"
21.5,"58Italian","Italian","[y]",4,1,604.9,"different","different"
21.5,"58Italian","Italian","[ʉ]",5,0,559.7,"different","same"
21.5,"58Italian","Italian","[y]",7,1,566.4,"different","different"
21.5,"58Italian","Italian","[u]",7,1,571.4,"different","different"
21.5,"58Italian","Italian","[y]",2,0,394.6,"different","same"
21.5,"58Italian","Italian","[u]",2,1,472.9,"different","different"
21.5,"58Italian","Italian","[ʉ]",0,1,444.7,"same","same"
21.5,"58Italian","Italian","[ʉ]",4,1,549,"different","different"
21.5,"58Italian","Italian","[y]",0,1,468.6,"same","same"
21.5,"58Italian","Italian","[u]",0,1,677.9,"same","same"
21.5,"58Italian","Italian","[ʉ]",1,0,617.5,"different","same"
21.5,"58Italian","Italian","[u]",8,1,528.1,"different","different"
21.5,"58Italian","Italian","[y]",5,1,552.8,"different","different"
21.5,"58Italian","Italian","[ʉ]",6,1,631.4,"different","different"
21.5,"58Italian","Italian","[u]",0,1,694,"same","same"
21.5,"58Italian","Italian","[y]",6,1,484.7,"different","different"
35.5,"59Italian","Italian","[y]",0,1,700.8,"same","same"
35.5,"59Italian","Italian","[u]",4,1,567.9,"different","different"
35.5,"59Italian","Italian","[u]",7,1,511.9,"different","different"
35.5,"59Italian","Italian","[u]",0,1,489.3,"same","same"
35.5,"59Italian","Italian","[u]",5,1,863.9,"different","different"
35.5,"59Italian","Italian","[y]",0,1,453.5,"same","same"
35.5,"59Italian","Italian","[y]",3,0,459.8,"different","same"
35.5,"59Italian","Italian","[y]",5,0,457.8,"different","same"
35.5,"59Italian","Italian","[u]",1,0,513.4,"different","same"
35.5,"59Italian","Italian","[ʉ]",4,0,426.7,"different","same"
35.5,"59Italian","Italian","[i]",0,1,406.2,"same","same"
35.5,"59Italian","Italian","[ʉ]",3,0,443.6,"different","same"
35.5,"59Italian","Italian","[u]",0,1,455.5,"same","same"
35.5,"59Italian","Italian","[ʉ]",0,1,502.5,"same","same"
35.5,"59Italian","Italian","[u]",8,1,594,"different","different"
35.5,"59Italian","Italian","[y]",2,0,545.5,"different","same"
35.5,"59Italian","Italian","[u]",6,1,709.6,"different","different"
35.5,"59Italian","Italian","[y]",8,0,747.1,"different","same"
35.5,"59Italian","Italian","[ʉ]",0,1,382.5,"same","same"
35.5,"59Italian","Italian","[y]",1,0,679,"different","same"
35.5,"59Italian","Italian","[y]",4,1,577.7,"different","different"
35.5,"59Italian","Italian","[ʉ]",6,0,517,"different","same"
35.5,"59Italian","Italian","[i]",0,1,490.9,"same","same"
35.5,"59Italian","Italian","[u]",2,1,704.7,"different","different"
35.5,"59Italian","Italian","[ʉ]",2,0,893.4,"different","same"
35.5,"59Italian","Italian","[ʉ]",1,0,532.3,"different","same"
35.5,"59Italian","Italian","[ʉ]",5,1,557.8,"different","different"
35.5,"59Italian","Italian","[u]",3,1,838.9,"different","different"
35.5,"59Italian","Italian","[y]",6,1,805.4,"different","different"
35.5,"59Italian","Italian","[y]",7,0,837.3,"different","same"
21.5,"71Italian","Italian","[u]",0,1,618.3,"same","same"
21.5,"71Italian","Italian","[i]",0,1,433.2,"same","same"
21.5,"71Italian","Italian","[u]",0,1,428.9,"same","same"
21.5,"71Italian","Italian","[y]",3,0,433.4,"different","same"
21.5,"71Italian","Italian","[ʉ]",2,0,428.9,"different","same"
21.5,"71Italian","Italian","[y]",0,1,438.9,"same","same"
21.5,"71Italian","Italian","[i]",0,1,403.5,"same","same"
21.5,"71Italian","Italian","[y]",6,1,492,"different","different"
21.5,"71Italian","Italian","[u]",1,0,489.9,"different","same"
21.5,"71Italian","Italian","[y]",0,1,565.3,"same","same"
21.5,"71Italian","Italian","[y]",5,1,554.6,"different","different"
21.5,"71Italian","Italian","[u]",7,1,515.1,"different","different"
21.5,"71Italian","Italian","[ʉ]",5,1,528.8,"different","different"
21.5,"71Italian","Italian","[ʉ]",4,1,529.8,"different","different"
21.5,"71Italian","Italian","[u]",4,1,471.6,"different","different"
21.5,"71Italian","Italian","[y]",1,0,423,"different","same"
21.5,"71Italian","Italian","[u]",8,1,527.3,"different","different"
21.5,"71Italian","Italian","[ʉ]",3,0,424.8,"different","same"
21.5,"71Italian","Italian","[ʉ]",1,0,426.6,"different","same"
21.5,"71Italian","Italian","[ʉ]",0,1,451.4,"same","same"
21.5,"71Italian","Italian","[y]",2,1,424,"different","different"
21.5,"71Italian","Italian","[y]",4,1,575.6,"different","different"
21.5,"71Italian","Italian","[u]",5,1,433.2,"different","different"
21.5,"71Italian","Italian","[y]",8,1,524.3,"different","different"
21.5,"71Italian","Italian","[y]",7,1,581.7,"different","different"
21.5,"71Italian","Italian","[u]",2,1,771.3,"different","different"
21.5,"71Italian","Italian","[ʉ]",6,1,497.3,"different","different"
21.5,"71Italian","Italian","[u]",3,1,456.4,"different","different"
21.5,"71Italian","Italian","[ʉ]",0,1,483.3,"same","same"
21.5,"71Italian","Italian","[u]",6,1,493.9,"different","different"
21.5,"50Italian","Italian","[y]",2,0,619.5,"different","same"
21.5,"50Italian","Italian","[u]",5,1,949.5,"different","different"
21.5,"50Italian","Italian","[u]",4,1,635.9,"different","different"
21.5,"50Italian","Italian","[u]",0,1,501.2,"same","same"
21.5,"50Italian","Italian","[y]",6,1,565.7,"different","different"
21.5,"50Italian","Italian","[u]",0,1,454.1,"same","same"
21.5,"50Italian","Italian","[u]",1,0,593.1,"different","same"
21.5,"50Italian","Italian","[ʉ]",0,1,541.5,"same","same"
21.5,"50Italian","Italian","[ʉ]",0,1,454.4,"same","same"
21.5,"50Italian","Italian","[u]",8,1,525.5,"different","different"
21.5,"50Italian","Italian","[y]",5,1,534.8,"different","different"
21.5,"50Italian","Italian","[u]",6,1,446.8,"different","different"
21.5,"50Italian","Italian","[y]",7,1,504.9,"different","different"
21.5,"50Italian","Italian","[y]",1,0,561.9,"different","same"
21.5,"50Italian","Italian","[i]",0,1,495.7,"same","same"
21.5,"50Italian","Italian","[u]",3,0,461.5,"different","same"
21.5,"50Italian","Italian","[y]",0,1,563.5,"same","same"
21.5,"50Italian","Italian","[y]",0,0,349.7,"same","different"
21.5,"50Italian","Italian","[u]",7,1,792.6,"different","different"
21.5,"50Italian","Italian","[i]",0,1,508.7,"same","same"
21.5,"50Italian","Italian","[y]",3,0,496.7,"different","same"
21.5,"50Italian","Italian","[ʉ]",1,0,872.2,"different","same"
21.5,"50Italian","Italian","[ʉ]",6,1,743.4,"different","different"
21.5,"50Italian","Italian","[y]",8,1,441,"different","different"
21.5,"50Italian","Italian","[ʉ]",4,0,749.5,"different","same"
21.5,"50Italian","Italian","[ʉ]",2,0,1136.4,"different","same"
21.5,"50Italian","Italian","[ʉ]",3,0,743.7,"different","same"
21.5,"50Italian","Italian","[y]",4,1,752.8,"different","different"
21.5,"50Italian","Italian","[u]",2,1,733.8,"different","different"
21.5,"50Italian","Italian","[ʉ]",5,1,356.5,"different","different"
35.5,"85Italian","Italian","[y]",2,0,619.5,"different","same"
35.5,"85Italian","Italian","[u]",5,1,949.5,"different","different"
35.5,"85Italian","Italian","[u]",4,1,635.9,"different","different"
35.5,"85Italian","Italian","[u]",0,1,501.2,"same","same"
35.5,"85Italian","Italian","[y]",6,1,565.7,"different","different"
35.5,"85Italian","Italian","[u]",0,1,454.1,"same","same"
35.5,"85Italian","Italian","[u]",1,0,593.1,"different","same"
35.5,"85Italian","Italian","[ʉ]",0,1,541.5,"same","same"
35.5,"85Italian","Italian","[ʉ]",0,1,454.4,"same","same"
35.5,"85Italian","Italian","[u]",8,1,525.5,"different","different"
35.5,"85Italian","Italian","[y]",5,1,534.8,"different","different"
35.5,"85Italian","Italian","[u]",6,1,446.8,"different","different"
35.5,"85Italian","Italian","[y]",7,1,504.9,"different","different"
35.5,"85Italian","Italian","[y]",1,0,561.9,"different","same"
35.5,"85Italian","Italian","[i]",0,1,495.7,"same","same"
35.5,"85Italian","Italian","[u]",3,0,461.5,"different","same"
35.5,"85Italian","Italian","[y]",0,1,563.5,"same","same"
35.5,"85Italian","Italian","[y]",0,0,349.7,"same","different"
35.5,"85Italian","Italian","[u]",7,1,792.6,"different","different"
35.5,"85Italian","Italian","[i]",0,1,508.7,"same","same"
35.5,"85Italian","Italian","[y]",3,0,496.7,"different","same"
35.5,"85Italian","Italian","[ʉ]",1,0,872.2,"different","same"
35.5,"85Italian","Italian","[ʉ]",6,1,743.4,"different","different"
35.5,"85Italian","Italian","[y]",8,1,441,"different","different"
35.5,"85Italian","Italian","[ʉ]",4,0,749.5,"different","same"
35.5,"85Italian","Italian","[ʉ]",2,0,1136.4,"different","same"
